sku_id;seller_id;category_main;category_sub;brand_id;price_segment;sku_launch_dt;base_price_rub;current_discount_share;rating_avg;reviews_cnt;is_active_catalog_flag;package_type;color_group;photo_cnt;description_len;has_video_flag;warehouse_package_weight_g
5000863;100021;Дом;посуда;дом_brand_036;mid;2024-07-26;2250;0.165;4.6;49;1;bag;black;6;445;0;901
5000864;100021;Дом;товары для кухни;дом_brand_032;high;2024-07-21;5290;0.206;4.21;52;1;blister;black;5;466;0;160
5000865;100021;Дом;посуда;дом_brand_090;mid;2024-10-10;2750;0.461;4.91;36;1;blister;blue;5;793;0;226
5000866;100021;Дом;текстиль;дом_brand_118;low;2025-06-28;620;0.383;4.7;70;1;box;red;11;304;0;616
5000867;100021;Дом;хранение;дом_brand_037;mid;2024-08-15;2520;0.076;4.92;40;1;box;multicolor;9;620;0;601
5000868;100021;Дом;декор;дом_brand_073;low;2024-10-11;610;0.446;4.64;48;1;unknown;red;8;740;0;6372
5000869;100021;Дом;посуда;дом_brand_012;high;2024-08-17;5380;0.031;4.29;13;1;bag;unknown;7;873;0;193
5000870;100021;Дом;хранение;дом_brand_107;high;2024-11-16;4210;0.138;04.01;22;1;box;green;9;342;0;133
5000871;100021;Дом;декор;дом_brand_078;high;2024-08-16;7590;0.033;4.49;18;1;bag;unknown;4;766;0;736
5000872;100021;Дом;текстиль;дом_brand_087;low;2025-11-11;1400;0.241;4.59;14;1;unknown;blue;3;456;1;293
5000873;100021;Дом;хранение;дом_brand_048;high;2024-11-21;5540;0.309;04.04;42;1;bag;white;4;938;0;388
5000874;100021;Дом;товары для кухни;дом_brand_111;low;2025-02-04;1300;0.279;3.56;100;1;tube;white;6;809;0;578
5000875;100021;Дом;товары для кухни;дом_brand_075;mid;2024-09-28;3940;0.212;4.63;62;1;bag;black;2;793;0;213
5000876;100021;Дом;декор;дом_brand_042;high;2025-01-12;5840;0.137;4.85;59;1;box;unknown;9;648;0;544
5000877;100021;Дом;декор;дом_brand_037;low;2025-02-11;1110;0.147;4.31;44;1;tube;multicolor;7;664;1;72
5000878;100021;Дом;текстиль;дом_brand_004;mid;2025-07-16;2650;0.349;4.18;30;1;unknown;unknown;6;667;0;901
5000879;100021;Дом;товары для кухни;дом_brand_076;high;2024-08-10;7440;0.265;4.59;110;1;tube;black;6;58;0;262
5000880;100021;Дом;посуда;дом_brand_048;low;2024-10-28;650;0.014;4.2;89;1;box;blue;5;641;1;386
5000881;100021;Дом;текстиль;дом_brand_037;low;2024-08-18;1480;0.017;4.61;86;1;unknown;beige;6;779;0;740
5000882;100021;Дом;хранение;дом_brand_060;mid;2024-09-01;1530;0.358;4.68;44;1;bag;red;5;1175;1;143
5000883;100021;Дом;товары для кухни;дом_brand_033;low;2024-12-31;1170;0.058;4.39;121;1;bag;red;4;190;1;1262
5000884;100021;Дом;текстиль;дом_brand_019;low;2024-12-18;800;0.283;4.3;70;1;box;green;7;311;0;315
5000885;100021;Дом;посуда;дом_brand_017;low;2024-12-12;1150;0.072;3.96;51;1;box;green;11;634;1;284
5000886;100021;Дом;хранение;дом_brand_088;mid;2025-07-22;1970;0.301;4.54;35;1;blister;white;8;1315;1;1000
5000887;100021;Дом;хранение;дом_brand_086;low;2024-08-15;620;0.099;4.36;17;1;bag;unknown;4;613;1;532
5000888;100021;Дом;декор;дом_brand_034;mid;2024-09-06;3450;0.427;4.45;80;1;unknown;multicolor;6;404;0;430
5000889;100021;Дом;декор;дом_brand_031;low;2024-08-06;550;0.129;4.18;45;1;bag;unknown;9;1076;0;183
5000890;100021;Дом;текстиль;дом_brand_085;high;2024-11-26;5250;0.256;3.93;31;1;bag;multicolor;9;712;0;91
5000891;100021;Дом;посуда;дом_brand_098;low;2025-08-29;1060;0.228;4.47;29;1;bag;black;6;311;0;1373
5000892;100021;Дом;текстиль;дом_brand_113;high;2024-12-16;4460;0.124;4.27;70;1;tube;white;10;779;0;1177
5000893;100021;Дом;декор;дом_brand_036;ultra_low;2024-09-23;380;0.214;4.65;29;1;tube;green;4;598;1;349
5000894;100021;Дом;товары для кухни;дом_brand_077;low;2025-01-04;630;0.389;4.61;19;1;box;green;6;320;0;1829
5000895;100021;Дом;хранение;дом_brand_108;low;2025-02-09;690;0.203;4.58;41;1;box;multicolor;6;491;1;417
5000896;100021;Дом;посуда;дом_brand_100;mid;2024-12-02;1590;0.139;4.59;10;1;box;unknown;5;1014;0;2885
5000897;100021;Дом;товары для кухни;дом_brand_016;ultra_low;2024-12-06;460;0.321;4.32;6;0;box;green;5;663;0;2366
5000898;100021;Дом;товары для кухни;дом_brand_034;low;2024-08-10;1280;0.053;4.31;21;1;unknown;black;6;971;0;2351
5000899;100021;Дом;посуда;дом_brand_010;ultra_low;2025-01-20;480;0.089;4.12;8;1;box;beige;5;626;1;88
5000900;100021;Дом;посуда;дом_brand_089;mid;2025-07-19;1530;0.158;4.22;14;1;blister;blue;3;743;1;1616
5000901;100021;Дом;хранение;дом_brand_052;high;2024-12-05;5890;0.291;4.6;46;1;unknown;multicolor;5;429;1;347
5000902;100021;Дом;текстиль;дом_brand_005;high;2025-04-23;7510;0.282;3.77;2;1;box;green;5;911;0;841
5000903;100021;Дом;декор;дом_brand_048;low;2025-02-04;580;0.482;5.0;90;1;unknown;green;5;890;0;469
5000904;100021;Дом;товары для кухни;дом_brand_072;mid;2025-04-24;1650;0.403;4.3;62;1;tube;black;7;879;1;4982
5000905;100021;Дом;текстиль;дом_brand_005;mid;2024-11-25;3210;0.339;4.1;6;1;box;red;5;294;0;109
5000906;100021;Дом;текстиль;дом_brand_115;high;2024-08-19;6400;0.138;4.27;96;1;bag;beige;2;540;1;1243
5000907;100021;Дом;декор;дом_brand_042;mid;2025-04-01;2210;0.024;4.41;26;1;bag;beige;6;639;1;1048
5000908;100021;Дом;декор;дом_brand_013;mid;2025-08-04;3150;0.232;3.92;9;1;box;blue;3;274;0;399
5000909;100021;Дом;посуда;дом_brand_057;ultra_low;2025-03-31;320;0.094;4.27;76;1;bag;green;6;773;0;898
5000910;100021;Дом;хранение;дом_brand_005;mid;2025-02-18;1560;0.186;3.9;7;1;box;red;7;942;0;1680
5000911;100021;Дом;посуда;дом_brand_013;low;2024-11-27;1000;0.162;3.99;36;1;unknown;red;5;753;0;706
5000912;100021;Дом;товары для кухни;дом_brand_032;mid;2024-12-27;2220;0.401;4.23;23;1;bag;red;7;907;0;102
5000913;100021;Дом;посуда;дом_brand_024;mid;2025-07-05;2640;0.092;04.09;14;1;unknown;unknown;5;510;0;335
5000914;100021;Дом;посуда;дом_brand_012;low;2024-09-16;1260;0.3;4.69;32;1;unknown;green;7;732;0;293
5000915;100021;Дом;посуда;дом_brand_067;ultra_low;2024-11-02;360;0.519;4.98;35;1;tube;beige;3;763;0;517
5000916;100021;Дом;декор;дом_brand_029;low;2024-10-14;1230;0.177;3.89;49;1;tube;blue;9;486;1;777
5000917;100021;Дом;посуда;дом_brand_081;low;2024-10-06;1000;0.416;4.42;253;1;box;red;11;1206;0;639
5000918;100021;Дом;товары для кухни;дом_brand_069;low;2024-10-01;1140;0.04;3.81;13;1;bag;green;2;833;1;322
5000919;100021;Дом;товары для кухни;дом_brand_034;ultra_low;2024-10-13;370;0.44;4.82;24;1;bag;white;7;845;0;214
5000920;100021;Дом;декор;дом_brand_066;low;2024-08-05;860;0.191;4.61;86;1;bag;unknown;5;872;0;617
5000921;100021;Дом;товары для кухни;дом_brand_051;low;2025-02-11;590;0.182;3.95;83;1;box;green;6;459;1;573
5000922;100021;Дом;товары для кухни;дом_brand_042;mid;2024-11-15;2100;0.011;3.87;62;1;bag;red;4;845;1;319
5000923;100021;Дом;товары для кухни;дом_brand_046;high;2024-12-22;7430;0.259;4.63;77;1;box;blue;10;827;0;390
5000924;100021;Дом;текстиль;дом_brand_097;low;2024-08-13;1140;0.413;4.32;77;1;box;beige;2;397;0;633
5000925;100021;Дом;хранение;дом_brand_057;mid;2024-09-21;1730;0.021;4.47;11;1;tube;multicolor;6;636;0;1300
5000926;100021;Дом;текстиль;дом_brand_047;high;2024-11-21;5390;0.107;04.04;51;1;blister;multicolor;7;332;0;282
5000927;100021;Дом;декор;дом_brand_014;low;2024-11-21;880;0.219;4.55;55;1;box;black;10;749;1;765
5000928;100021;Дом;посуда;дом_brand_040;ultra_low;2025-08-19;350;0.138;4.3;118;1;blister;red;4;465;0;130
5000929;100021;Дом;хранение;дом_brand_005;low;2024-08-21;550;0.226;4.16;22;1;box;red;4;957;0;266
5000930;100021;Дом;текстиль;дом_brand_089;ultra_low;2025-03-24;480;0.02;4.77;125;1;box;beige;4;218;0;166
5000931;100021;Дом;хранение;дом_brand_034;ultra_low;2024-07-28;500;0.41;4.39;4;1;box;beige;5;1174;0;302
5000932;100021;Дом;текстиль;дом_brand_031;ultra_low;2025-04-26;370;0.19;4.5;32;1;unknown;green;13;71;1;737
5000933;100021;Дом;посуда;дом_brand_052;low;2025-01-06;860;0.145;4.17;75;1;tube;black;7;431;0;734
5000934;100021;Дом;хранение;дом_brand_090;high;2025-07-04;7660;0.014;4.76;6;1;box;multicolor;4;437;0;156
5000935;100021;Дом;текстиль;дом_brand_072;mid;2024-08-14;2600;0.368;4.44;49;1;box;red;7;383;0;443
5000936;100021;Дом;текстиль;дом_brand_070;low;2024-10-18;520;0.093;4.36;9;1;box;unknown;7;241;0;371
5000937;100021;Дом;декор;дом_brand_079;mid;2025-07-16;2170;0.391;4.3;10;1;unknown;green;3;1187;0;759
5000938;100021;Дом;декор;дом_brand_101;mid;2024-09-20;3380;0.279;4.55;56;1;bag;blue;13;998;1;226
5000939;100021;Дом;посуда;дом_brand_117;low;2024-09-05;1010;0.306;4.25;71;1;box;multicolor;5;461;0;788
5000940;100021;Дом;декор;дом_brand_071;ultra_low;2024-07-23;450;0.184;4.25;33;1;tube;green;6;726;0;32
5000941;100021;Дом;посуда;дом_brand_047;mid;2024-10-31;3460;0.009;4.4;17;1;box;blue;6;608;0;748
5000942;100021;Дом;декор;дом_brand_062;mid;2025-02-11;2170;0.331;4.58;9;1;bag;unknown;3;796;0;929
5000943;100021;Дом;хранение;дом_brand_087;mid;2025-01-21;3400;0.232;4.47;17;1;blister;blue;15;969;0;424
5000944;100021;Дом;текстиль;дом_brand_057;mid;2025-02-22;2270;0.26;4.39;35;1;blister;blue;8;1051;0;70
5000945;100021;Дом;текстиль;дом_brand_048;ultra_low;2025-05-08;300;0.205;04.06;52;1;box;blue;5;914;1;678
5000946;100021;Дом;посуда;дом_brand_036;high;2025-04-08;5430;0.394;4.41;162;1;bag;beige;10;1034;0;387
5000947;100021;Дом;хранение;дом_brand_023;low;2025-01-31;600;0.082;4.76;33;1;unknown;black;3;490;1;2542
5000948;100022;Электроника;смарт-устройства;электроника_brand_025;low;2024-05-11;600;0.161;3.9;264;1;box;black;4;989;0;430
5000949;100022;Электроника;смарт-устройства;электроника_brand_101;premium;2024-06-04;17060;0.123;4.49;63;1;box;beige;7;468;0;245
5000950;100022;Электроника;смарт-устройства;электроника_brand_098;mid;2024-02-12;3560;0.244;4.4;28;1;box;white;6;692;0;1779
5000951;100022;Электроника;аудио;электроника_brand_076;premium;2024-09-04;11060;0.76;3.79;42;1;tube;multicolor;5;738;1;964
5000952;100022;Электроника;аудио;электроника_brand_015;low;2024-05-31;1140;0.142;4.48;64;1;box;green;7;529;0;680
5000953;100022;Электроника;смарт-устройства;электроника_brand_107;high;2024-01-26;8930;0.102;4.48;31;1;bag;beige;10;448;0;960
5000954;100022;Электроника;смарт-устройства;электроника_brand_007;mid;2024-02-08;3090;0.044;4.79;85;1;blister;unknown;6;782;0;154
5000955;100022;Электроника;аудио;электроника_brand_049;mid;2024-01-31;3780;0.5;4.26;45;1;box;multicolor;6;389;1;280
5000956;100022;Электроника;аудио;электроника_brand_057;low;2024-02-15;1130;0.26;4.34;9;1;box;green;6;534;0;511
5000957;100022;Электроника;аксессуары;электроника_brand_051;low;2024-01-29;850;0.166;4.46;43;1;unknown;red;4;1012;1;1911
5000958;100022;Электроника;аксессуары;электроника_brand_119;premium;2024-02-28;14040;0.168;3.98;53;0;blister;unknown;8;390;0;698
5000959;100022;Электроника;аксессуары;электроника_brand_005;mid;2024-01-18;3040;0.174;3.98;56;1;blister;multicolor;5;306;0;250
5000960;100022;Электроника;смарт-устройства;электроника_brand_101;low;2024-02-01;1130;0.225;4.35;12;1;unknown;blue;5;636;0;217
5000961;100022;Электроника;аудио;электроника_brand_066;mid;2024-03-16;2290;0.01;3.49;23;1;bag;blue;2;726;0;2820
5000962;100022;Электроника;аксессуары;электроника_brand_099;high;2024-03-16;5910;0.243;4.27;14;1;bag;white;7;286;0;1133
5000963;100022;Электроника;смарт-устройства;электроника_brand_098;low;2024-01-21;690;0.153;3.91;83;1;tube;white;5;914;0;457
5000964;100022;Электроника;смарт-устройства;электроника_brand_063;mid;2024-10-09;1830;0.03;4.4;50;1;bag;blue;5;736;1;1319
5000965;100022;Электроника;смарт-устройства;электроника_brand_025;low;2024-11-04;590;0.087;3.98;34;1;bag;multicolor;3;795;1;150
5000966;100022;Электроника;аудио;электроника_brand_011;premium;2024-08-12;10930;0.474;4.4;72;1;box;white;11;962;0;809
5000967;100022;Электроника;смарт-устройства;электроника_brand_021;low;2024-05-29;660;0.192;04.08;116;1;blister;green;6;731;0;231
5000968;100022;Электроника;мелкая техника;электроника_brand_112;low;2024-12-06;1100;0.175;4.26;9;1;box;white;8;629;0;99
5000969;100022;Электроника;аудио;электроника_brand_113;premium;2024-03-26;12350;0.145;4.53;46;1;box;unknown;4;834;0;2040
5000970;100022;Электроника;мелкая техника;электроника_brand_071;mid;2024-02-14;1600;0.513;3.66;47;1;bag;black;9;972;0;752
5000971;100022;Электроника;аксессуары;электроника_brand_063;high;2024-10-14;5470;0.095;3.86;38;1;unknown;blue;7;654;1;1221
5000972;100022;Электроника;аксессуары;электроника_brand_019;high;2024-04-05;6170;0.37;3.35;78;1;tube;red;8;651;1;953
5000973;100022;Электроника;мелкая техника;электроника_brand_095;low;2024-05-31;610;0.247;4.91;47;1;bag;green;4;496;1;1756
5000974;100022;Электроника;смарт-устройства;электроника_brand_091;high;2024-01-22;5560;0.224;4.23;14;1;box;blue;8;866;1;280
5000975;100022;Электроника;аксессуары;электроника_brand_036;high;2024-03-02;6090;0.268;4.34;29;1;tube;unknown;5;840;0;2045
5000976;100022;Электроника;аксессуары;электроника_brand_045;mid;2024-11-11;3810;0.077;4.42;16;1;box;unknown;8;769;0;161
5000977;100022;Электроника;мелкая техника;электроника_brand_010;low;2024-03-26;740;0.529;04.08;13;1;unknown;black;6;491;0;158
5000978;100022;Электроника;мелкая техника;электроника_brand_063;premium;2024-03-14;9700;0.114;4.48;13;0;box;multicolor;7;195;0;430
5000979;100022;Электроника;аксессуары;электроника_brand_039;mid;2024-12-19;1840;0.185;3.98;208;1;bag;black;5;845;1;296
5000980;100022;Электроника;мелкая техника;электроника_brand_038;premium;2024-10-09;9260;0.201;4.34;49;1;bag;multicolor;5;833;0;237
5000981;100022;Электроника;мелкая техника;электроника_brand_046;mid;2024-08-12;1880;0.264;4.8;70;1;bag;red;5;653;0;200
5000982;100022;Электроника;смарт-устройства;электроника_brand_015;premium;2024-12-27;17930;0.1;04.07;111;1;blister;white;7;922;0;85
5000983;100022;Электроника;аудио;электроника_brand_062;premium;2024-02-07;9400;0.163;3.64;8;1;tube;red;7;1076;1;136
5000984;100022;Электроника;мелкая техника;электроника_brand_094;mid;2024-06-15;1750;0.081;4.4;9;1;unknown;white;4;484;0;1746
5000985;100022;Электроника;смарт-устройства;электроника_brand_115;low;2024-07-31;960;0.724;4.22;15;1;bag;unknown;4;746;0;1251
5000986;100022;Электроника;аксессуары;электроника_brand_037;high;2024-07-07;5670;0.514;4.58;74;1;box;red;6;582;0;442
5000987;100022;Электроника;смарт-устройства;электроника_brand_052;low;2024-05-15;640;0.152;4.77;109;1;bag;multicolor;7;513;1;724
5000988;100022;Электроника;мелкая техника;электроника_brand_108;mid;2024-05-10;2030;0.087;4.23;14;1;box;multicolor;3;753;0;713
5000989;100022;Электроника;аудио;электроника_brand_081;low;2024-05-19;690;0.321;04.01;66;1;bag;green;5;434;0;63
5000990;100022;Электроника;аудио;электроника_brand_093;premium;2024-02-16;15480;0.193;3.84;26;1;box;blue;4;143;0;580
5000991;100022;Электроника;аудио;электроника_brand_031;mid;2024-06-03;2960;0.212;3.85;25;1;unknown;multicolor;6;498;0;1115
5000992;100022;Электроника;смарт-устройства;электроника_brand_025;low;2024-07-28;860;0.215;4.35;31;1;box;multicolor;7;406;0;173
5000993;100022;Электроника;аксессуары;электроника_brand_020;low;2024-06-05;640;0.497;4.41;68;1;unknown;beige;6;466;1;373
5000994;100022;Электроника;смарт-устройства;электроника_brand_004;high;2024-04-19;4720;0.14;4.67;21;1;tube;white;6;775;0;63
5000995;100022;Электроника;аксессуары;электроника_brand_119;high;2024-05-11;6480;0.23;3.75;27;0;box;black;5;591;1;3018
5000996;100022;Электроника;мелкая техника;электроника_brand_013;high;2024-02-16;4490;0.082;3.61;17;1;box;multicolor;3;804;0;422
5000997;100022;Электроника;аудио;электроника_brand_110;mid;2024-02-17;2020;0.079;4.45;97;1;unknown;multicolor;6;890;0;316
5000998;100022;Электроника;мелкая техника;электроника_brand_118;premium;2025-02-25;9530;0.19;3.2;2;1;box;black;11;805;0;674
5000999;100022;Электроника;мелкая техника;электроника_brand_067;low;2024-04-09;1080;0.034;3.95;27;1;bag;multicolor;5;325;0;66
