Column1;user_id;user_registration_dt;platform;region_cluster;gender;age;push_enabled_flag;fav_category_1;fav_category_2;fav_category_3;last_purchase_dt;frequency_orders;monetary_sum;avg_order_value;recency_days;app_version;device_price_bucket;email_subscribed_flag;dark_theme_flag
755;9000756;01.09.2024;Android;Урал;male;20;1;Электроника;Товары для животных;Одежда;18.10.2025;2;4616.96;2308.48;194;7.4;mid;1;0
756;9000757;14.12.2023;Android;Поволжье;female;39;1;Детские товары;Красота;Обувь;;0;0.0;0.0;999;8.0;high;1;0
757;9000758;25.11.2023;Android;Москва и МО;female;35;0;Аксессуары;Красота;Одежда;12.01.2026;4;2699.52;674.88;108;8.0;low;1;1
758;9000759;22.07.2024;iOS;Сибирь;female;35;1;Аксессуары;Дом;Дом;12.10.2025;1;451.36;451.36;200;7.3;mid;1;0
759;9000760;11.05.2023;iOS;Санкт-Петербург;female;26;1;Аксессуары;Электроника;Спорт;23.11.2024;1;2944.64;2944.64;523;8.1;mid;1;0
760;9000761;09.10.2024;Web;Дальний Восток;female;40;0;Красота;Дом;Электроника;24.04.2025;2;2527.89;1263.945;371;8.1;low;1;0
761;9000762;23.02.2026;Android;Поволжье;unknown;19;0;Обувь;Дом;Одежда;;0;0.0;0.0;999;8.0;low;0;0
762;9000763;14.06.2023;iOS;Юг;female;36;0;Товары для животных;Одежда;Красота;09.11.2025;1;4613.14;4613.14;172;7.3;mid;1;0
763;9000764;28.05.2025;Android;Поволжье;female;38;0;Красота;Обувь;Одежда;;0;0.0;0.0;999;7.1;low;1;0
764;9000765;22.06.2025;Web;Москва и МО;female;19;1;Дом;Обувь;Красота;02.10.2025;1;1827.21;1827.21;210;7.2;low;1;0
765;9000766;07.06.2025;Android;Москва и МО;female;34;1;Одежда;Детские товары;Дом;10.04.2026;1;553.58;553.58;20;8.0;mid;1;1
766;9000767;18.11.2023;iOS;Санкт-Петербург;female;44;1;Детские товары;Красота;Дом;05.10.2025;1;596.75;596.75;207;7.4;high;1;0
767;9000768;22.12.2023;Android;Санкт-Петербург;male;28;1;Товары для животных;Обувь;Дом;28.01.2025;2;3448.79;1724.395;457;8.1;low;0;1
768;9000769;23.02.2026;Web;Москва и МО;male;59;1;Аксессуары;Одежда;Канцелярия;;0;0.0;0.0;999;7.4;low;1;0
769;9000770;01.08.2024;Android;Центр;male;33;1;Красота;Дом;Аксессуары;21.10.2025;1;702.99;702.99;191;7.3;mid;1;1
770;9000771;02.05.2025;Android;Москва и МО;male;31;1;Одежда;Спорт;Электроника;16.03.2026;1;687.96;687.96;45;7.1;high;1;0
771;9000772;30.09.2025;iOS;Москва и МО;male;42;1;Дом;Аксессуары;Электроника;;0;0.0;0.0;999;8.0;low;1;0
772;9000773;23.03.2023;Android;Поволжье;male;27;1;Аксессуары;Дом;Спорт;03.04.2026;4;10668.45;2667.1125;27;7.4;mid;1;1
773;9000774;09.09.2024;Android;Центр;unknown;42;1;Аксессуары;Канцелярия;Дом;30.04.2026;2;4843.3;2421.65;0;8.0;mid;0;0
774;9000775;10.07.2025;Android;Москва и МО;female;43;1;Аксессуары;Детские товары;Дом;;0;0.0;0.0;999;7.3;mid;1;1
775;9000776;06.03.2023;Android;Урал;female;27;0;Дом;Одежда;Спорт;02.11.2025;5;9774.77;1954.954;179;8.1;mid;1;0
776;9000777;23.12.2025;iOS;Центр;male;18;0;Красота;Электроника;Красота;;0;0.0;0.0;999;8.1;high;1;0
777;9000778;22.12.2023;Android;Юг;female;20;0;Дом;Дом;Аксессуары;18.01.2026;2;4342.55;2171.275;102;7.1;mid;1;0
778;9000779;01.06.2023;Android;Поволжье;male;32;1;Товары для животных;Одежда;Детские товары;15.01.2025;1;532.22;532.22;470;8.0;mid;1;0
779;9000780;14.12.2024;Android;Урал;female;31;1;Обувь;Дом;Дом;06.11.2025;1;3253.25;3253.25;175;8.0;high;1;0
780;9000781;15.04.2023;Android;Сибирь;female;30;1;Канцелярия;Одежда;Детские товары;18.04.2026;2;253.11;126.555;12;7.3;unknown;0;0
781;9000782;17.04.2023;Android;Сибирь;female;40;1;Детские товары;Дом;Одежда;;0;0.0;0.0;999;7.1;high;1;0
782;9000783;11.01.2026;Android;Москва и МО;female;26;0;Канцелярия;Одежда;Одежда;;0;0.0;0.0;999;7.2;unknown;1;0
783;9000784;16.02.2024;Android;Санкт-Петербург;female;49;1;Дом;Канцелярия;Электроника;16.04.2026;2;1774.66;887.3299999999999;14;7.4;mid;1;0
784;9000785;13.07.2025;Android;Урал;female;37;1;Электроника;Канцелярия;Одежда;08.10.2025;2;4899.53;2449.765;204;8.1;high;1;1
785;9000786;30.10.2022;iOS;Поволжье;female;44;0;Одежда;Спорт;Красота;31.10.2025;3;5439.33;1813.11;181;7.4;mid;1;1
786;9000787;07.11.2025;Android;Сибирь;female;33;1;Обувь;Товары для животных;Канцелярия;;0;0.0;0.0;999;7.2;low;1;0
787;9000788;17.04.2025;iOS;Центр;female;37;1;Одежда;Детские товары;Красота;;0;0.0;0.0;999;8.0;high;0;1
788;9000789;25.05.2024;Web;Поволжье;female;31;0;Дом;Детские товары;Канцелярия;;0;0.0;0.0;999;7.4;mid;0;1
789;9000790;09.07.2025;Web;Сибирь;female;18;0;Одежда;Обувь;Спорт;;0;0.0;0.0;999;7.1;mid;1;1
790;9000791;07.01.2026;iOS;Москва и МО;male;39;0;Аксессуары;Одежда;Дом;;0;0.0;0.0;999;8.0;mid;0;1
791;9000792;31.10.2022;iOS;Центр;male;25;1;Обувь;Красота;Одежда;22.02.2026;3;3650.05;1216.6833333333332;67;8.0;mid;1;1
792;9000793;01.09.2025;iOS;Поволжье;female;46;1;Дом;Канцелярия;Детские товары;;0;0.0;0.0;999;7.2;high;1;0
793;9000794;05.08.2025;Android;Центр;male;19;1;Товары для животных;Канцелярия;Одежда;01.11.2025;1;421.4;421.4;180;7.4;low;1;0
794;9000795;11.12.2023;iOS;Санкт-Петербург;male;29;0;Одежда;Детские товары;Аксессуары;04.02.2026;3;4624.32;1541.4399999999998;85;7.4;high;1;1
795;9000796;23.09.2023;Web;Поволжье;female;40;1;Детские товары;Дом;Красота;;0;0.0;0.0;999;8.1;low;1;0
796;9000797;30.04.2023;Web;Урал;female;45;0;Одежда;Дом;Спорт;24.11.2025;4;2903.25;725.8125;157;7.4;mid;0;0
797;9000798;24.07.2023;iOS;Юг;male;22;1;Спорт;Красота;Детские товары;26.10.2025;2;5514.570000000001;2757.2850000000003;186;8.1;mid;1;0
798;9000799;03.05.2024;iOS;Москва и МО;male;50;1;Красота;Спорт;Детские товары;;0;0.0;0.0;999;7.4;high;0;0
799;9000800;12.06.2025;Android;Москва и МО;female;36;1;Одежда;Красота;Канцелярия;07.12.2025;1;267.96;267.96;144;7.4;low;1;1
800;9000801;22.07.2023;iOS;Санкт-Петербург;female;44;0;Красота;Канцелярия;Обувь;10.06.2025;2;1142.88;571.44;324;7.4;low;1;0
801;9000802;26.08.2023;Android;Москва и МО;female;42;0;Дом;Товары для животных;Товары для животных;27.11.2025;2;627.63;313.815;154;7.3;high;0;1
802;9000803;13.06.2023;Android;Юг;male;53;1;Дом;Товары для животных;Красота;29.09.2025;1;3177.27;3177.27;213;8.0;high;1;0
803;9000804;25.02.2024;Android;Урал;female;17;0;Электроника;Одежда;Товары для животных;29.04.2026;4;10177.03;2544.2575;1;7.4;unknown;0;0
804;9000805;12.08.2025;iOS;Урал;female;35;1;Аксессуары;Одежда;Дом;;0;0.0;0.0;999;8.1;high;1;1
805;9000806;31.03.2024;Android;Санкт-Петербург;female;34;1;Одежда;Дом;Обувь;16.08.2025;3;2713.1499999999996;904.3833333333332;257;7.3;mid;0;0
806;9000807;06.05.2024;iOS;Центр;female;42;1;Товары для животных;Дом;Электроника;23.02.2026;3;1573.8;524.6;66;8.1;unknown;0;0
807;9000808;17.08.2024;Android;Поволжье;male;39;1;Одежда;Красота;Дом;02.11.2024;1;514.2;514.2;544;7.4;mid;1;1
808;9000809;03.09.2023;Android;Москва и МО;male;32;1;Одежда;Электроника;Одежда;28.01.2025;1;664.32;664.32;457;8.0;mid;0;0
809;9000810;20.11.2024;Web;Поволжье;male;16;1;Спорт;Аксессуары;Одежда;27.11.2024;1;3216.51;3216.51;519;7.3;low;1;1
810;9000811;21.03.2024;Android;Москва и МО;female;48;0;Красота;Электроника;Дом;06.08.2024;1;1861.4;1861.4;632;7.4;mid;1;0
811;9000812;24.01.2023;iOS;Поволжье;female;20;1;Одежда;Канцелярия;Электроника;21.06.2025;1;792.0;792.0;313;7.3;mid;1;0
812;9000813;17.09.2023;Android;Центр;female;29;1;Одежда;Красота;Спорт;04.04.2026;3;2626.2;875.4;26;8.0;mid;1;0
813;9000814;28.09.2024;Android;Юг;unknown;24;0;Обувь;Спорт;Детские товары;08.03.2025;1;610.5;610.5;418;7.2;high;1;0
814;9000815;24.01.2025;Android;Сибирь;male;35;0;Одежда;Дом;Канцелярия;20.11.2025;1;3102.36;3102.36;161;8.1;high;0;0
815;9000816;26.06.2025;Android;Центр;female;36;1;Дом;Товары для животных;Детские товары;;0;0.0;0.0;999;8.1;mid;0;1
816;9000817;03.11.2022;Android;Москва и МО;male;16;1;Обувь;Одежда;Одежда;18.03.2026;3;4934.5;1644.8333333333333;43;7.3;mid;0;0
817;9000818;21.05.2023;iOS;Юг;female;47;0;Дом;Одежда;Одежда;;0;0.0;0.0;999;7.2;mid;0;0
818;9000819;23.06.2023;Android;Москва и МО;female;45;1;Товары для животных;Аксессуары;Канцелярия;05.08.2025;3;4457.97;1485.99;268;7.4;mid;1;0
819;9000820;07.08.2025;Web;Центр;unknown;31;1;Дом;Товары для животных;Красота;25.11.2025;2;3074.1699999999996;1537.0849999999998;156;8.0;mid;1;0
820;9000821;09.03.2025;Android;Центр;female;20;1;Обувь;Электроника;Одежда;20.08.2025;1;1429.97;1429.97;253;8.1;mid;1;1
821;9000822;16.04.2025;Web;Юг;male;39;0;Дом;Одежда;Аксессуары;06.03.2026;2;1693.2399999999998;846.6199999999999;55;7.1;mid;1;0
822;9000823;03.05.2024;Web;Москва и МО;male;31;1;Красота;Аксессуары;Детские товары;01.03.2025;1;2396.96;2396.96;425;7.3;mid;1;1
823;9000824;04.04.2023;iOS;Москва и МО;unknown;22;1;Одежда;Дом;Товары для животных;18.04.2026;3;9927.4;3309.133333333333;12;8.1;high;1;0
824;9000825;25.10.2022;iOS;Москва и МО;female;34;0;Аксессуары;Одежда;Канцелярия;10.03.2026;1;2487.84;2487.84;51;8.1;low;1;1
825;9000826;04.09.2023;Android;Москва и МО;male;32;0;Спорт;Одежда;Детские товары;16.03.2025;2;2795.6499999999996;1397.8249999999998;410;7.2;low;1;0
826;9000827;19.07.2023;Web;Урал;female;34;1;Дом;Аксессуары;Красота;09.02.2026;3;1603.2600000000002;534.4200000000001;80;8.1;low;0;0
827;9000828;18.08.2025;Android;Поволжье;female;34;1;Одежда;Красота;Одежда;02.04.2026;3;3650.38;1216.7933333333333;28;7.4;low;1;1
828;9000829;27.12.2024;Android;Урал;female;17;1;Электроника;Детские товары;Красота;05.03.2026;3;2469.34;823.1133333333333;56;7.4;low;1;0
829;9000830;05.03.2023;Android;Центр;female;18;1;Детские товары;Спорт;Дом;05.04.2026;3;7608.47;2536.1566666666668;25;8.0;mid;0;1
830;9000831;30.04.2025;Android;Центр;female;27;1;Детские товары;Канцелярия;Электроника;;0;0.0;0.0;999;7.3;high;1;0
831;9000832;09.09.2025;Android;Дальний Восток;female;33;1;Канцелярия;Одежда;Красота;;0;0.0;0.0;999;8.0;high;1;0
832;9000833;26.12.2022;Android;Поволжье;male;45;1;Аксессуары;Одежда;Детские товары;02.07.2024;1;2050.65;2050.65;667;7.3;mid;0;1
833;9000834;15.01.2025;Web;Юг;male;56;1;Дом;Обувь;Электроника;05.12.2025;2;849.76;424.88;146;7.3;mid;0;0
834;9000835;21.06.2023;Android;Центр;male;28;1;Спорт;Детские товары;Аксессуары;30.09.2025;2;3545.79;1772.895;212;7.1;mid;1;0
835;9000836;27.07.2025;iOS;Москва и МО;female;41;0;Детские товары;Одежда;Аксессуары;;0;0.0;0.0;999;8.0;mid;0;1
836;9000837;25.03.2026;Android;Москва и МО;male;20;1;Одежда;Канцелярия;Дом;;0;0.0;0.0;999;7.2;low;1;1
837;9000838;06.09.2023;Web;Центр;female;35;1;Обувь;Одежда;Одежда;20.12.2024;1;939.3;939.3;496;7.1;low;1;1
838;9000839;22.02.2024;iOS;Центр;female;41;1;Товары для животных;Дом;Красота;13.12.2025;1;901.0;901.0;138;8.0;mid;0;1
839;9000840;31.01.2026;Android;Москва и МО;female;38;1;Детские товары;Красота;Одежда;15.04.2026;2;6000.469999999999;3000.2349999999997;15;7.3;high;1;0
840;9000841;31.10.2024;iOS;Урал;female;43;1;Спорт;Красота;Обувь;07.03.2025;2;12586.84;6293.42;419;7.3;low;1;0
841;9000842;14.01.2024;iOS;Санкт-Петербург;female;32;1;Одежда;Красота;Товары для животных;20.05.2025;2;1092.56;546.28;345;7.3;mid;0;0
842;9000843;10.08.2025;iOS;Центр;female;29;1;Дом;Товары для животных;Товары для животных;15.03.2026;2;3477.58;1738.79;46;8.0;mid;1;1
843;9000844;29.05.2025;Android;Центр;female;31;1;Товары для животных;Детские товары;Одежда;18.10.2025;2;6641.02;3320.51;194;7.1;low;0;0
844;9000845;19.01.2024;iOS;Санкт-Петербург;female;30;1;Спорт;Детские товары;Дом;22.08.2025;3;2600.86;866.9533333333334;251;8.1;high;0;1
845;9000846;28.10.2022;iOS;Поволжье;female;29;1;Одежда;Красота;Одежда;18.03.2026;1;2059.2;2059.2;43;7.1;mid;1;1
846;9000847;30.12.2025;Android;Урал;male;43;1;Одежда;Детские товары;Одежда;;0;0.0;0.0;999;7.4;unknown;1;0
847;9000848;10.02.2026;Android;Москва и МО;male;30;0;Красота;Дом;Аксессуары;;0;0.0;0.0;999;8.0;mid;0;1
848;9000849;16.05.2023;Android;Сибирь;male;37;0;Одежда;Спорт;Красота;29.11.2025;2;2557.54;1278.77;152;8.0;mid;0;0
849;9000850;14.03.2026;Web;Центр;unknown;25;1;Одежда;Аксессуары;Обувь;;0;0.0;0.0;999;8.0;low;0;0
850;9000851;28.11.2022;Android;Поволжье;female;30;1;Детские товары;Обувь;Дом;02.03.2025;2;2900.35;1450.175;424;7.1;mid;1;1
851;9000852;11.06.2025;iOS;Москва и МО;male;25;0;Красота;Одежда;Дом;20.01.2026;1;1191.68;1191.68;100;8.1;low;0;0
852;9000853;28.07.2023;iOS;Санкт-Петербург;male;48;1;Одежда;Аксессуары;Красота;27.02.2025;1;372.81;372.81;427;7.4;mid;1;1
853;9000854;15.09.2024;Android;Урал;female;21;0;Обувь;Спорт;Детские товары;22.06.2025;1;6217.36;6217.36;312;8.1;mid;1;0
854;9000855;08.12.2022;iOS;Центр;female;29;1;Одежда;Спорт;Электроника;27.03.2026;1;3828.88;3828.88;34;7.1;mid;1;1
855;9000856;11.02.2024;Android;Центр;male;22;1;Красота;Одежда;Детские товары;20.10.2024;1;1371.04;1371.04;557;7.4;low;0;0
856;9000857;07.04.2026;Android;Санкт-Петербург;female;23;1;Спорт;Одежда;Электроника;;0;0.0;0.0;999;7.3;high;0;1
857;9000858;18.03.2024;Android;Москва и МО;unknown;29;1;Обувь;Дом;Красота;17.03.2026;3;4506.15;1502.05;44;7.4;mid;0;0
858;9000859;20.09.2025;Web;Санкт-Петербург;female;30;1;Аксессуары;Дом;Одежда;;0;0.0;0.0;999;7.3;unknown;1;0
859;9000860;07.11.2023;Android;Юг;female;39;1;Электроника;Товары для животных;Канцелярия;20.04.2026;8;11624.63;1453.07875;10;8.0;mid;0;0
860;9000861;14.10.2023;Android;Поволжье;unknown;16;1;Одежда;Дом;Красота;10.01.2026;1;805.0;805.0;110;8.0;mid;0;1
861;9000862;27.02.2026;Android;Москва и МО;female;28;1;Детские товары;Товары для животных;Дом;;0;0.0;0.0;999;8.1;low;1;0
862;9000863;29.05.2023;Android;Урал;male;30;1;Красота;Дом;Красота;18.02.2026;5;6011.709999999999;1202.342;71;7.2;mid;1;1
863;9000864;15.02.2026;Android;Санкт-Петербург;male;32;1;Спорт;Товары для животных;Обувь;;0;0.0;0.0;999;7.2;mid;1;0
864;9000865;30.11.2023;Web;Санкт-Петербург;female;41;1;Обувь;Товары для животных;Дом;19.02.2026;3;4391.26;1463.753333333333;70;7.2;mid;1;0
865;9000866;16.10.2022;iOS;Урал;unknown;33;1;Канцелярия;Обувь;Обувь;27.06.2025;1;53.55;53.55;307;7.3;high;1;1
866;9000867;24.12.2025;Android;Урал;female;45;1;Одежда;Красота;Дом;;0;0.0;0.0;999;8.1;mid;0;0
867;9000868;09.07.2024;Android;Центр;female;17;0;Дом;Товары для животных;Одежда;29.05.2025;1;2868.6;2868.6;336;7.3;mid;1;0
868;9000869;04.08.2023;Android;Москва и МО;male;35;0;Детские товары;Электроника;Дом;04.09.2024;1;350.28;350.28;603;7.2;mid;0;1
869;9000870;15.03.2026;Android;Центр;female;43;1;Аксессуары;Спорт;Одежда;;0;0.0;0.0;999;8.1;mid;1;1
870;9000871;22.03.2025;Android;Москва и МО;male;30;1;Одежда;Электроника;Одежда;;0;0.0;0.0;999;8.0;mid;1;0
871;9000872;02.10.2022;iOS;Поволжье;female;47;1;Аксессуары;Дом;Спорт;10.02.2026;3;1688.9;562.9666666666667;79;8.1;mid;0;1
872;9000873;03.06.2025;Web;Поволжье;male;23;1;Дом;Одежда;Обувь;;0;0.0;0.0;999;8.1;high;0;0
873;9000874;26.02.2025;Android;Юг;male;49;0;Красота;Аксессуары;Товары для животных;;0;0.0;0.0;999;7.3;high;0;1
874;9000875;12.08.2025;Android;Санкт-Петербург;male;35;1;Детские товары;Дом;Канцелярия;;0;0.0;0.0;999;7.3;mid;1;0
875;9000876;06.09.2023;iOS;Санкт-Петербург;male;32;1;Красота;Одежда;Одежда;15.12.2025;1;567.44;567.44;136;8.0;unknown;1;1
876;9000877;26.10.2022;Android;Центр;male;42;1;Одежда;Аксессуары;Детские товары;16.06.2025;3;6326.5;2108.8333333333335;318;8.1;low;1;0
877;9000878;02.01.2024;iOS;Москва и МО;female;46;0;Дом;Товары для животных;Одежда;;0;0.0;0.0;999;7.4;mid;0;0
878;9000879;09.08.2025;iOS;Центр;unknown;44;1;Аксессуары;Обувь;Обувь;;0;0.0;0.0;999;7.4;high;1;1
879;9000880;24.09.2023;Android;Юг;female;28;1;Одежда;Аксессуары;Одежда;14.05.2025;2;854.78;427.39;351;7.1;high;1;0
880;9000881;05.12.2023;Android;Юг;unknown;20;0;Красота;Дом;Красота;10.03.2026;1;221.78;221.78;51;7.4;mid;0;1
881;9000882;17.10.2023;Android;Сибирь;female;38;1;Одежда;Одежда;Детские товары;09.05.2025;3;6688.4;2229.4666666666667;356;7.4;mid;0;1
882;9000883;06.02.2026;Android;Дальний Восток;female;33;1;Одежда;Детские товары;Одежда;;0;0.0;0.0;999;7.3;mid;1;0
883;9000884;23.12.2024;iOS;Поволжье;female;32;1;Дом;Одежда;Детские товары;;0;0.0;0.0;999;7.2;low;1;1
884;9000885;17.07.2024;iOS;Москва и МО;male;28;0;Одежда;Одежда;Красота;;0;0.0;0.0;999;8.0;mid;1;0
885;9000886;27.02.2023;Android;Центр;female;31;1;Одежда;Детские товары;Товары для животных;31.07.2025;2;1797.04;898.52;273;8.0;mid;0;0
886;9000887;28.03.2024;iOS;Санкт-Петербург;female;37;0;Аксессуары;Одежда;Обувь;16.07.2025;2;9339.42;4669.71;288;8.0;unknown;1;0
887;9000888;06.06.2025;Android;Москва и МО;female;51;1;Спорт;Красота;Аксессуары;27.10.2025;2;2866.8199999999997;1433.41;185;7.2;mid;1;1
888;9000889;10.05.2024;iOS;Сибирь;female;32;1;Одежда;Красота;Обувь;20.10.2025;2;5554.98;2777.49;192;7.3;mid;0;0
889;9000890;11.11.2025;iOS;Центр;male;38;1;Электроника;Одежда;Одежда;;0;0.0;0.0;999;7.2;unknown;1;0
890;9000891;04.06.2025;Android;Москва и МО;male;16;1;Дом;Одежда;Электроника;10.04.2026;3;5292.5599999999995;1764.1866666666665;20;7.3;mid;1;1
891;9000892;20.01.2024;Android;Центр;male;34;1;Аксессуары;Одежда;Детские товары;01.10.2025;2;3242.48;1621.24;211;8.0;mid;1;0
892;9000893;21.04.2023;Android;Сибирь;female;24;1;Одежда;Аксессуары;Дом;05.12.2025;2;3359.25;1679.625;146;8.0;high;0;0
893;9000894;07.05.2024;iOS;Санкт-Петербург;female;36;1;Дом;Электроника;Красота;14.12.2025;2;8413.0;4206.5;137;7.3;mid;1;0
894;9000895;17.07.2023;Android;Юг;female;43;1;Красота;Товары для животных;Аксессуары;30.03.2025;2;3442.41;1721.205;396;7.3;low;0;0
895;9000896;21.07.2025;Android;Урал;female;22;1;Одежда;Одежда;Спорт;;0;0.0;0.0;999;7.3;high;1;0
896;9000897;06.08.2024;Android;Сибирь;unknown;22;0;Спорт;Аксессуары;Детские товары;;0;0.0;0.0;999;8.0;low;1;0
897;9000898;22.03.2025;iOS;Поволжье;female;32;1;Одежда;Обувь;Электроника;19.12.2025;3;9328.64;3109.5466666666666;132;7.2;high;1;1
898;9000899;16.04.2025;Android;Санкт-Петербург;male;23;1;Одежда;Обувь;Дом;;0;0.0;0.0;999;7.2;high;1;1
899;9000900;11.02.2026;iOS;Юг;female;51;1;Одежда;Спорт;Детские товары;;0;0.0;0.0;999;8.1;mid;1;1
900;9000901;01.02.2023;Android;Юг;female;32;1;Аксессуары;Спорт;Электроника;25.12.2025;3;3517.1800000000003;1172.3933333333334;126;8.1;unknown;1;0
901;9000902;07.03.2023;Android;Поволжье;female;34;1;Дом;Спорт;Аксессуары;17.03.2026;3;8605.99;2868.6633333333334;44;8.0;low;0;0
902;9000903;23.08.2025;Android;Москва и МО;male;19;1;Аксессуары;Канцелярия;Товары для животных;05.12.2025;1;416.76;416.76;146;7.4;mid;0;0
903;9000904;06.05.2023;Android;Поволжье;female;20;1;Дом;Спорт;Аксессуары;14.03.2026;2;2043.74;1021.87;47;7.3;unknown;1;1
904;9000905;22.03.2024;iOS;Москва и МО;female;36;0;Спорт;Детские товары;Одежда;;0;0.0;0.0;999;8.0;high;0;0
905;9000906;12.05.2025;Web;Москва и МО;female;39;1;Обувь;Детские товары;Дом;14.05.2025;1;663.39;663.39;351;7.4;high;0;1
906;9000907;22.12.2025;iOS;Центр;female;26;1;Дом;Обувь;Красота;;0;0.0;0.0;999;8.1;low;1;0
907;9000908;22.01.2025;iOS;Поволжье;female;35;0;Одежда;Товары для животных;Спорт;01.05.2026;3;5019.67;1673.2233333333334;-1;7.4;mid;0;1
908;9000909;26.11.2022;iOS;Санкт-Петербург;male;27;1;Одежда;Канцелярия;Дом;21.04.2026;4;4742.099999999999;1185.525;9;8.1;mid;1;0
909;9000910;06.11.2022;iOS;Москва и МО;female;57;1;Товары для животных;Аксессуары;Красота;19.04.2026;3;2692.88;897.6266666666667;11;7.3;mid;0;0
910;9000911;03.04.2024;Android;Москва и МО;unknown;19;1;Детские товары;Красота;Канцелярия;23.02.2026;5;3257.97;651.5939999999999;66;7.3;low;0;0
911;9000912;10.09.2024;iOS;Москва и МО;female;26;1;Детские товары;Спорт;Одежда;28.04.2026;1;534.97;534.97;2;7.3;mid;0;0
912;9000913;29.03.2023;Android;Поволжье;female;24;1;Красота;Дом;Товары для животных;;0;0.0;0.0;999;7.3;low;1;1
913;9000914;11.07.2024;Android;Москва и МО;female;41;1;Канцелярия;Товары для животных;Одежда;10.05.2025;2;1733.6899999999998;866.8449999999999;355;7.4;mid;0;1
914;9000915;14.04.2025;Android;Юг;female;29;1;Красота;Спорт;Спорт;;0;0.0;0.0;999;8.1;low;1;0
915;9000916;27.03.2024;iOS;Юг;male;27;1;Спорт;Одежда;Аксессуары;01.12.2025;2;5952.04;2976.02;150;8.1;high;0;0
916;9000917;27.01.2026;iOS;Москва и МО;female;34;1;Одежда;Обувь;Спорт;;0;0.0;0.0;999;7.3;unknown;0;1
917;9000918;20.10.2024;iOS;Урал;male;26;1;Дом;Одежда;Детские товары;30.03.2026;2;724.48;362.24;31;7.4;mid;0;0
918;9000919;29.01.2025;Android;Сибирь;male;38;1;Одежда;Детские товары;Красота;25.02.2026;4;9850.43;2462.6075;64;7.4;low;0;1
919;9000920;24.12.2022;Android;Урал;male;35;1;Обувь;Дом;Детские товары;01.05.2026;2;4495.54;2247.77;-1;7.3;mid;1;1
920;9000921;16.12.2025;iOS;Центр;male;23;1;Красота;Дом;Канцелярия;25.04.2026;1;330.02;330.02;5;7.3;high;1;0
921;9000922;12.07.2025;Android;Санкт-Петербург;female;47;1;Товары для животных;Красота;Обувь;23.10.2025;1;225.13;225.13;189;7.4;high;1;0
922;9000923;30.01.2023;Android;Юг;female;36;1;Спорт;Обувь;Товары для животных;07.11.2025;1;993.6;993.6;174;7.2;unknown;0;0
923;9000924;18.07.2023;Android;Москва и МО;male;31;1;Обувь;Дом;Одежда;06.11.2025;3;1510.76;503.58666666666664;175;7.4;low;0;0
924;9000925;16.03.2023;iOS;Центр;female;22;1;Товары для животных;Одежда;Обувь;25.03.2026;6;9419.62;1569.9366666666665;36;7.1;high;1;0
925;9000926;01.01.2025;iOS;Москва и МО;male;26;1;Канцелярия;Товары для животных;Спорт;04.11.2025;2;7412.99;3706.495;177;7.4;mid;1;0
926;9000927;15.07.2023;Android;Центр;male;28;1;Детские товары;Электроника;Обувь;21.03.2026;3;2102.2;700.7333333333332;40;7.2;low;0;0
927;9000928;25.05.2023;Android;Дальний Восток;male;21;1;Аксессуары;Дом;Обувь;14.03.2025;1;4272.4;4272.4;412;7.4;mid;0;0
928;9000929;01.07.2025;Android;Москва и МО;male;34;1;Красота;Дом;Обувь;12.04.2026;1;165.3;165.3;18;7.3;mid;0;0
929;9000930;23.01.2023;Android;Поволжье;male;33;1;Обувь;Дом;Аксессуары;09.02.2026;1;1972.76;1972.76;80;7.4;mid;1;1
930;9000931;26.02.2024;iOS;Урал;female;26;0;Одежда;Товары для животных;Одежда;31.07.2024;1;468.06;468.06;638;7.2;mid;1;1
931;9000932;10.01.2026;iOS;Юг;male;37;0;Одежда;Товары для животных;Обувь;;0;0.0;0.0;999;7.4;mid;0;1
932;9000933;03.08.2025;iOS;Москва и МО;female;43;0;Одежда;Одежда;Дом;;0;0.0;0.0;999;8.0;high;0;0
933;9000934;12.12.2023;Web;Москва и МО;female;43;1;Обувь;Товары для животных;Дом;;0;0.0;0.0;999;7.4;low;1;1
934;9000935;07.02.2024;iOS;Урал;female;30;1;Аксессуары;Аксессуары;Спорт;03.01.2025;1;359.66;359.66;482;7.2;high;0;1
935;9000936;19.03.2025;Android;Поволжье;unknown;48;0;Красота;Товары для животных;Спорт;29.08.2025;1;974.38;974.38;244;7.4;mid;1;0
936;9000937;19.03.2024;Android;Центр;female;30;1;Аксессуары;Электроника;Электроника;;0;0.0;0.0;999;8.0;mid;0;0
937;9000938;18.12.2025;iOS;Поволжье;male;32;1;Товары для животных;Аксессуары;Детские товары;;0;0.0;0.0;999;7.3;unknown;1;1
938;9000939;08.09.2023;Android;Юг;female;40;1;Дом;Электроника;Обувь;16.06.2025;1;8105.94;8105.94;318;8.0;high;1;0
939;9000940;16.06.2025;Android;Центр;male;32;1;Дом;Обувь;Аксессуары;;0;0.0;0.0;999;7.4;mid;1;0
940;9000941;03.10.2023;iOS;Центр;female;38;1;Дом;Обувь;Спорт;10.04.2026;1;444.86;444.86;20;8.1;low;1;0
941;9000942;01.10.2023;Web;Поволжье;female;26;1;Обувь;Одежда;Детские товары;15.09.2024;2;6278.22;3139.11;592;8.1;mid;1;0
