S;event_time;event_type;user_id;sku_id;seller_id;category_main;utm_source;utm_campaign;order_id;order_gmv;dt;session_id;event_source_system
931;20.06.2025 17:25;add_to_cart;9066133;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9066133_0;mweb
932;20.06.2025 14:08;add_to_cart;9082419;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9082419_0;app
933;20.06.2025 22:15;purchase;9083026;5102751;102420;Одежда;organic;;ord_933;3650.32;20.06.2025;sess_9083026_0;app
934;20.06.2025 16:27;purchase;9009682;5102751;102420;Одежда;organic;;ord_934;3650.32;20.06.2025;sess_9009682_0;app
935;20.06.2025 17:27;purchase;9066133;5102751;102420;Одежда;organic;;ord_935;3650.32;20.06.2025;sess_9066133_0;app
936;02.04.2026 16:37;product_impression;9031410;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9031410_0;mweb
937;02.04.2026 11:27;product_impression;9087932;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9087932_0;app
938;02.04.2026 17:09;product_impression;9007380;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9007380_0;app
939;02.04.2026 08:43;product_impression;9010882;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9010882_0;app
940;02.04.2026 17:38;product_impression;9101259;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9101259_0;app
941;02.04.2026 08:20;product_impression;9021121;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9021121_0;mweb
942;02.04.2026 19:32;product_impression;9026769;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9026769_0;app
943;02.04.2026 10:22;product_click;9031410;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9031410_0;app
944;02.04.2026 14:58;product_page_view;9031410;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9031410_0;mweb
945;02.04.2026 09:49;product_page_view;9087932;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9087932_0;app
946;02.04.2026 15:10;product_page_view;9007380;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9007380_0;app
947;02.04.2026 12:21;product_page_view;9010882;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9010882_0;app
948;02.04.2026 18:00;product_page_view;9101259;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9101259_0;app
949;02.04.2026 19:25;product_page_view;9021121;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9021121_0;app
950;02.04.2026 15:44;product_page_view;9026769;5013388;100321;Спорт;;;;0.0;02.04.2026;sess_9026769_0;web
951;04.04.2026 09:06;product_impression;9068198;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9068198_0;app
952;04.04.2026 12:04;product_impression;9091645;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9091645_0;app
953;04.04.2026 17:58;product_impression;9048256;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9048256_0;app
954;04.04.2026 12:32;product_impression;9026779;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9026779_0;app
955;04.04.2026 15:10;product_impression;9078294;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9078294_0;app
956;04.04.2026 13:09;product_impression;9011074;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9011074_0;app
957;04.04.2026 10:30;product_impression;9009847;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9009847_0;app
958;04.04.2026 20:58;product_click;9068198;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9068198_0;mweb
959;04.04.2026 21:10;product_page_view;9068198;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9068198_0;app
960;04.04.2026 08:42;product_page_view;9091645;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9091645_0;mweb
961;04.04.2026 16:19;product_page_view;9048256;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9048256_0;app
962;04.04.2026 18:16;add_to_cart;9068198;5070842;101649;Обувь;;;;0.0;04.04.2026;sess_9068198_0;app
963;27.04.2025 13:27;product_impression;9004275;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9004275_0;app
964;27.04.2025 14:33;product_impression;9058375;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9058375_0;mweb
965;27.04.2025 21:59;product_impression;9077304;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9077304_0;app
966;27.04.2025 15:40;product_impression;9012811;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9012811_0;app
967;27.04.2025 09:30;product_impression;9065213;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9065213_0;app
968;27.04.2025 08:57;product_click;9004275;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9004275_0;app
969;27.04.2025 20:40;product_click;9058375;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9058375_0;app
970;27.04.2025 09:07;product_click;9077304;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9077304_0;web
971;27.04.2025 15:17;product_click;9012811;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9012811_0;app
972;27.04.2025 21:59;product_click;9065213;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9065213_0;app
973;27.04.2025 13:38;product_page_view;9004275;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9004275_0;web
974;27.04.2025 13:32;product_page_view;9058375;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9058375_0;app
975;27.04.2025 18:24;product_page_view;9077304;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9077304_0;mweb
976;27.04.2025 21:36;product_page_view;9012811;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9012811_0;app
977;27.04.2025 10:50;product_page_view;9065213;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9065213_0;app
978;27.04.2025 14:39;add_to_cart;9004275;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9004275_0;app
979;27.04.2025 17:39;add_to_cart;9058375;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9058375_0;mweb
980;27.04.2025 13:43;add_to_cart;9077304;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9077304_0;app
981;27.04.2025 16:42;add_to_cart;9012811;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9012811_0;app
982;27.04.2025 11:37;add_to_cart;9065213;5042056;101017;Электроника;;;;0.0;27.04.2025;sess_9065213_0;web
983;27.04.2025 22:09;purchase;9004275;5042056;101017;Электроника;organic;;ord_983;3374.4;27.04.2025;sess_9004275_0;app
984;27.04.2025 18:31;purchase;9058375;5042056;101017;Электроника;organic;;ord_984;3374.4;27.04.2025;sess_9058375_0;app
985;27.04.2025 22:03;purchase;9077304;5042056;101017;Электроника;organic;;ord_985;3374.4;27.04.2025;sess_9077304_0;app
986;11.04.2026 17:49;product_impression;9064323;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9064323_0;app
987;11.04.2026 10:39;product_impression;9104329;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9104329_0;app
988;11.04.2026 10:03;product_impression;9094413;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9094413_0;app
989;11.04.2026 13:19;product_impression;9116086;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9116086_0;app
990;11.04.2026 16:14;product_impression;9054570;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9054570_0;app
991;11.04.2026 10:54;product_click;9064323;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9064323_0;app
992;11.04.2026 14:12;product_click;9104329;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9104329_0;app
993;11.04.2026 13:02;product_click;9094413;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9094413_0;app
994;11.04.2026 10:48;product_click;9116086;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9116086_0;mweb
995;11.04.2026 18:55;product_click;9054570;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9054570_0;app
996;11.04.2026 13:04;product_page_view;9064323;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9064323_0;app
997;11.04.2026 21:12;product_page_view;9104329;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9104329_0;mweb
998;11.04.2026 11:07;product_page_view;9094413;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9094413_0;app
999;11.04.2026 15:17;product_page_view;9116086;5102854;102420;Одежда;;;;0.0;11.04.2026;sess_9116086_0;app
