Column1;dt;sku_id;seller_id;category_main;price_today;discount_share;organic_impressions;organic_clicks;product_page_views;add_to_cart;organic_orders;organic_gmv;orders_total;gmv_total;margin_total;stock_units_end;stockout_flag;regional_availability_score;page_load_ms;search_result_position_avg;support_mentions_cnt
794;10.11.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.262;612;31.5;0
795;11.11.2025;5121227;102858;Дом;1733.52;0.068;4;0;1;1;0;0.0;0;0.0;0.0;260;0;0.255;651;17.4;0
796;12.11.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.373;829;54.0;0
797;13.11.2025;5121227;102858;Дом;1733.52;0.068;2;1;1;0;0;0.0;0;0.0;0.0;260;0;0.171;565;51.7;0
798;14.11.2025;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.228;957;22.4;0
799;15.11.2025;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;260;0;0.19;779;52.3;0
800;16.11.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.284;638;51.2;0
801;17.11.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.287;619;28.1;0
802;18.11.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.265;957;52.4;0
803;19.11.2025;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.335;1014;39.1;0
804;20.11.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.166;811;14.1;1
805;21.11.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.245;582;25.1;0
806;22.11.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.275;951;30.4;0
807;23.11.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.253;863;47.6;0
808;24.11.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.237;827;20.7;0
809;25.11.2025;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;260;0;0.241;586;49.4;0
810;26.11.2025;5121227;102858;Дом;1733.52;0.068;2;1;2;0;0;0.0;0;0.0;0.0;260;0;0.296;709;11.5;0
811;27.11.2025;5121227;102858;Дом;1733.52;0.068;4;2;2;0;0;0.0;0;0.0;0.0;260;0;0.302;841;56.4;0
812;28.11.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.266;873;37.6;0
813;29.11.2025;5121227;102858;Дом;1733.52;0.068;4;0;1;0;0;0.0;0;0.0;0.0;260;0;0.29;978;47.6;0
814;30.11.2025;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.207;1023;38.9;0
815;01.12.2025;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.209;1101;22.7;0
816;02.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.258;1090;33.9;0
817;03.12.2025;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;260;0;0.376;846;47.5;0
818;04.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.241;1333;45.5;0
819;05.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.202;680;47.5;0
820;06.12.2025;5121227;102858;Дом;1733.52;0.068;3;0;1;0;0;0.0;0;0.0;0.0;260;0;0.242;626;89.6;0
821;07.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.252;790;28.3;0
822;08.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.286;1028;4.5;0
823;09.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.281;636;1.0;0
824;10.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.265;742;33.2;0
825;11.12.2025;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;260;0;0.276;411;10.1;0
826;12.12.2025;5121227;102858;Дом;1733.52;0.068;3;1;1;1;0;0.0;0;0.0;0.0;260;0;0.174;805;71.9;0
827;13.12.2025;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.323;623;23.6;0
828;14.12.2025;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;260;0;0.305;1173;33.3;0
829;15.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.327;723;53.1;0
830;16.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.304;796;71.5;0
831;17.12.2025;5121227;102858;Дом;1733.52;0.068;3;0;0;0;0;0.0;0;0.0;0.0;260;0;0.289;1130;34.8;0
832;18.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.27;856;45.6;0
833;19.12.2025;5121227;102858;Дом;1733.52;0.068;3;0;0;0;0;0.0;0;0.0;0.0;260;0;0.223;998;44.6;0
834;20.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.352;1042;33.3;0
835;21.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.291;1287;51.0;0
836;22.12.2025;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;260;0;0.286;592;50.5;0
837;23.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.338;1249;48.6;1
838;24.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.276;1002;40.9;0
839;25.12.2025;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.257;874;24.4;0
840;26.12.2025;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.246;868;27.7;0
841;27.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.212;932;70.9;0
842;28.12.2025;5121227;102858;Дом;1733.52;0.068;3;0;2;0;0;0.0;0;0.0;0.0;260;0;0.317;1078;56.9;0
843;29.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.264;1107;42.6;0
844;30.12.2025;5121227;102858;Дом;1733.52;0.068;1;1;1;0;0;0.0;0;0.0;0.0;260;0;0.262;693;11.1;0
845;31.12.2025;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.194;323;25.8;0
846;01.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.264;980;23.1;0
847;02.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.383;639;40.1;0
848;03.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.244;1396;39.2;0
849;04.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.262;804;18.3;0
850;05.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.287;830;71.9;0
851;06.01.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.236;993;64.5;0
852;07.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;2;0;0;0.0;0;0.0;0.0;260;0;0.228;1000;16.1;0
853;08.01.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.231;1211;53.5;0
854;09.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.247;820;45.3;0
855;10.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.233;782;28.9;0
856;11.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.063;720;45.0;0
857;12.01.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.204;987;27.3;0
858;13.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.252;522;32.7;0
859;14.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.254;1240;1.0;0
860;15.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;260;0;0.259;1032;45.6;0
861;16.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.302;566;16.0;0
862;17.01.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;260;0;0.307;617;10.0;0
863;18.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;260;0;0.394;705;65.3;0
864;19.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.315;1181;1.0;0
865;20.01.2026;5121227;102858;Дом;1733.52;0.068;2;0;2;0;0;0.0;0;0.0;0.0;260;0;0.315;822;55.1;0
866;21.01.2026;5121227;102858;Дом;1733.52;0.068;3;0;3;0;0;0.0;0;0.0;0.0;260;0;0.288;1070;66.4;1
867;22.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.217;740;35.3;0
868;23.01.2026;5121227;102858;Дом;1733.52;0.068;5;0;1;0;0;0.0;0;0.0;0.0;260;0;0.34;1001;4.7;0
869;24.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.344;740;50.8;0
870;25.01.2026;5121227;102858;Дом;1733.52;0.068;4;0;1;0;0;0.0;0;0.0;0.0;260;0;0.231;863;20.2;0
871;26.01.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;260;0;0.241;1192;37.3;0
872;27.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;260;0;0.221;892;2.9;0
873;28.01.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;1;1;1733.52;1;1733.52;384.18;259;0;0.274;679;57.3;0
874;29.01.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.371;1158;55.3;0
875;30.01.2026;5121227;102858;Дом;1733.52;0.068;3;0;0;0;0;0.0;0;0.0;0.0;259;0;0.159;757;73.4;0
876;31.01.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;1;0;0.0;0;0.0;0.0;259;0;0.345;368;19.0;0
877;01.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.329;543;64.7;0
878;02.02.2026;5121227;102858;Дом;1733.52;0.068;3;0;0;0;0;0.0;0;0.0;0.0;259;0;0.266;979;53.2;0
879;03.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.367;652;18.1;0
880;04.02.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.252;628;32.7;0
881;05.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.34;950;19.3;0
882;06.02.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.221;877;15.6;0
883;07.02.2026;5121227;102858;Дом;1733.52;0.068;2;1;1;0;0;0.0;0;0.0;0.0;259;0;0.244;1027;56.6;1
884;08.02.2026;5121227;102858;Дом;1733.52;0.068;4;0;1;0;0;0.0;0;0.0;0.0;259;0;0.314;993;31.3;0
885;09.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.456;1145;12.5;0
886;10.02.2026;5121227;102858;Дом;1733.52;0.068;2;1;1;0;0;0.0;0;0.0;0.0;259;0;0.251;459;48.2;0
887;11.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.37;762;75.9;0
888;12.02.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.297;874;38.5;0
889;13.02.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;259;0;0.213;923;20.3;0
890;14.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.273;707;64.9;0
891;15.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.243;822;43.8;0
892;16.02.2026;5121227;102858;Дом;1733.52;0.068;6;1;2;0;0;0.0;0;0.0;0.0;259;0;0.25;941;81.6;0
893;17.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.084;792;52.3;1
894;18.02.2026;5121227;102858;Дом;1733.52;0.068;5;1;1;0;0;0.0;0;0.0;0.0;259;0;0.384;777;23.1;0
895;19.02.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.221;621;18.7;0
896;20.02.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;259;0;0.159;751;34.7;0
897;21.02.2026;5121227;102858;Дом;1733.52;0.068;4;1;2;0;0;0.0;0;0.0;0.0;259;0;0.186;974;44.3;0
898;22.02.2026;5121227;102858;Дом;1733.52;0.068;4;0;2;0;0;0.0;0;0.0;0.0;259;0;0.429;1375;69.8;0
899;23.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.409;1113;16.7;0
900;24.02.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.311;839;79.6;0
901;25.02.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.209;733;29.1;0
902;26.02.2026;5121227;102858;Дом;1733.52;0.068;5;1;4;0;0;0.0;0;0.0;0.0;259;0;0.271;538;15.7;0
903;27.02.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.319;832;21.2;0
904;28.02.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.367;804;9.0;0
905;01.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.264;767;44.8;0
906;02.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.189;334;26.2;0
907;03.03.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.125;850;24.1;0
908;04.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.348;1032;53.2;0
909;05.03.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.345;944;43.8;0
910;06.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.165;819;30.8;0
911;07.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.225;964;51.5;0
912;08.03.2026;5121227;102858;Дом;1733.52;0.068;3;0;1;0;0;0.0;0;0.0;0.0;259;0;0.293;898;54.4;0
913;09.03.2026;5121227;102858;Дом;1733.52;0.068;2;0;2;0;0;0.0;0;0.0;0.0;259;0;0.263;908;53.3;0
914;10.03.2026;5121227;102858;Дом;1733.52;0.068;3;0;1;0;0;0.0;0;0.0;0.0;259;0;0.293;793;74.4;0
915;11.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.347;807;14.2;0
916;12.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.31;829;25.3;1
917;13.03.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.238;550;40.1;0
918;14.03.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;259;0;0.232;961;50.0;0
919;15.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.225;775;10.4;0
920;16.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.256;1157;24.8;0
921;17.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.305;1372;1.0;0
922;18.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.266;928;2.5;0
923;19.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.231;878;1.0;0
924;20.03.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.303;749;43.2;0
925;21.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.271;570;43.2;0
926;22.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.171;732;47.1;0
927;23.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.287;687;44.8;0
928;24.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.233;661;57.8;0
929;25.03.2026;5121227;102858;Дом;1733.52;0.068;3;1;1;0;0;0.0;0;0.0;0.0;259;0;0.25;821;3.9;0
930;26.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.276;1138;6.0;0
931;27.03.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.358;557;42.5;0
932;28.03.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.238;633;32.6;0
933;29.03.2026;5121227;102858;Дом;1733.52;0.068;3;0;1;0;0;0.0;0;0.0;0.0;259;0;0.232;1013;16.3;0
934;30.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.295;456;46.9;0
935;31.03.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.217;762;12.3;0
936;01.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.198;860;30.4;0
937;02.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.32;626;39.8;0
938;03.04.2026;5121227;102858;Дом;1733.52;0.068;3;1;1;0;0;0.0;0;0.0;0.0;259;0;0.419;932;66.4;0
939;04.04.2026;5121227;102858;Дом;1733.52;0.068;4;0;1;0;0;0.0;0;0.0;0.0;259;0;0.276;583;40.4;0
940;05.04.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.329;788;14.7;0
941;06.04.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.299;561;46.7;0
942;07.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.279;802;44.0;0
943;08.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.372;764;38.4;0
944;09.04.2026;5121227;102858;Дом;1733.52;0.068;3;0;2;0;0;0.0;0;0.0;0.0;259;0;0.356;1013;39.3;0
945;10.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.382;893;21.0;0
946;11.04.2026;5121227;102858;Дом;1733.52;0.068;2;0;2;0;0;0.0;0;0.0;0.0;259;0;0.385;979;14.6;0
947;12.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.397;273;47.3;0
948;13.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.204;966;77.7;0
949;14.04.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.119;760;84.5;0
950;15.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.347;1004;65.7;0
951;16.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.202;805;30.7;0
952;17.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.416;1365;39.4;0
953;18.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;1;0;0;0.0;0;0.0;0.0;259;0;0.334;635;28.3;0
954;19.04.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.305;523;46.6;1
955;20.04.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;259;0;0.249;1086;46.0;0
956;21.04.2026;5121227;102858;Дом;1733.52;0.068;2;0;1;0;0;0.0;0;0.0;0.0;259;0;0.272;814;27.7;0
957;22.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.215;658;43.1;0
958;23.04.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.283;1298;38.6;0
959;24.04.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.262;1127;23.7;0
960;25.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.264;524;11.7;0
961;26.04.2026;5121227;102858;Дом;1733.52;0.068;1;0;0;0;0;0.0;0;0.0;0.0;259;0;0.237;670;49.4;0
962;27.04.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.283;1030;41.7;0
963;28.04.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.353;952;60.2;0
964;29.04.2026;5121227;102858;Дом;1733.52;0.068;3;0;0;0;0;0.0;0;0.0;0.0;259;0;0.195;703;41.9;0
965;30.04.2026;5121227;102858;Дом;1733.52;0.068;2;0;0;0;0;0.0;0;0.0;0.0;259;0;0.287;1478;77.3;0
966;01.05.2026;5121227;102858;Дом;1733.52;0.068;0;0;0;0;0;0.0;0;0.0;0.0;259;0;0.12;626;82.2;1
967;15.09.2025;5052994;101262;Обувь;1201.27;0.083;11;1;4;0;0;0.0;0;0.0;0.0;163;0;0.64;1124;53.2;0
968;16.09.2025;5052994;101262;Обувь;1201.27;0.083;3;0;1;0;0;0.0;0;0.0;0.0;163;0;0.487;1008;53.3;0
969;17.09.2025;5052994;101262;Обувь;1201.27;0.083;9;0;2;0;0;0.0;0;0.0;0.0;163;0;0.559;992;24.2;0
970;18.09.2025;5052994;101262;Обувь;1201.27;0.083;9;0;1;0;0;0.0;0;0.0;0.0;163;0;0.561;745;39.3;0
971;19.09.2025;5052994;101262;Обувь;1201.27;0.083;13;2;4;1;0;0.0;0;0.0;0.0;163;0;0.574;1091;24.0;0
972;20.09.2025;5052994;101262;Обувь;1201.27;0.083;5;1;3;0;0;0.0;0;0.0;0.0;163;0;0.575;525;22.0;0
973;21.09.2025;5052994;101262;Обувь;1201.27;0.083;6;1;1;0;0;0.0;0;0.0;0.0;163;0;0.566;898;34.1;0
974;22.09.2025;5052994;101262;Обувь;1201.27;0.083;7;0;2;0;0;0.0;0;0.0;0.0;163;0;0.543;392;44.2;0
975;23.09.2025;5052994;101262;Обувь;1201.27;0.083;7;0;1;1;0;0.0;0;0.0;0.0;163;0;0.686;867;75.9;0
976;24.09.2025;5052994;101262;Обувь;1201.27;0.083;17;1;3;0;0;0.0;0;0.0;0.0;163;0;0.683;909;32.4;0
977;25.09.2025;5052994;101262;Обувь;1201.27;0.083;10;1;4;1;0;0.0;0;0.0;0.0;163;0;0.465;856;39.7;0
978;26.09.2025;5052994;101262;Обувь;1201.27;0.083;6;0;0;0;0;0.0;0;0.0;0.0;163;0;0.506;1125;63.3;0
979;27.09.2025;5052994;101262;Обувь;1201.27;0.083;16;1;7;0;0;0.0;0;0.0;0.0;163;0;0.477;686;37.5;0
980;28.09.2025;5052994;101262;Обувь;1201.27;0.083;15;0;6;1;1;1201.27;1;1201.27;260.15;162;0;0.501;950;9.4;0
981;29.09.2025;5052994;101262;Обувь;1201.27;0.083;6;0;2;0;0;0.0;0;0.0;0.0;162;0;0.622;656;12.6;0
982;30.09.2025;5052994;101262;Обувь;1201.27;0.083;18;0;7;1;0;0.0;0;0.0;0.0;162;0;0.398;1188;20.1;0
983;01.10.2025;5052994;101262;Обувь;1201.27;0.083;9;0;0;0;0;0.0;0;0.0;0.0;162;0;0.534;850;30.1;0
984;02.10.2025;5052994;101262;Обувь;1201.27;0.083;7;0;1;0;0;0.0;0;0.0;0.0;162;0;0.464;1176;14.0;0
985;03.10.2025;5052994;101262;Обувь;1201.27;0.083;11;0;0;0;0;0.0;0;0.0;0.0;162;0;0.724;561;43.4;0
986;04.10.2025;5052994;101262;Обувь;1201.27;0.083;5;1;3;1;0;0.0;0;0.0;0.0;162;0;0.634;921;76.3;0
987;05.10.2025;5052994;101262;Обувь;1201.27;0.083;10;1;3;0;0;0.0;0;0.0;0.0;162;0;0.685;1088;47.5;0
988;06.10.2025;5052994;101262;Обувь;1201.27;0.083;10;0;1;0;0;0.0;0;0.0;0.0;162;0;0.529;1069;49.1;0
989;07.10.2025;5052994;101262;Обувь;1201.27;0.083;22;0;10;0;0;0.0;0;0.0;0.0;162;0;0.463;1179;51.2;0
990;08.10.2025;5052994;101262;Обувь;1201.27;0.083;5;1;2;0;0;0.0;0;0.0;0.0;162;0;0.424;886;28.9;0
991;09.10.2025;5052994;101262;Обувь;1201.27;0.083;4;0;2;0;0;0.0;0;0.0;0.0;162;0;0.464;622;41.0;0
992;10.10.2025;5052994;101262;Обувь;1201.27;0.083;6;0;0;0;0;0.0;0;0.0;0.0;162;0;0.606;917;50.7;0
